개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3210000,202632100000805878,서울시 서초구청,,서울특별시 서초구 양재2동 311,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4716,127.041,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:43
3210000,202632100000800798,서울시 서초구청,,서울특별시 서초구 서초3동 산 146-6,생활방범,1,200,고정,30,202411,02-2155-6087,37.4773,127.011,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:40
3210000,202632100000801486,서울시 서초구청,서울특별시 서초구 방배천로2길 39-15,서울특별시 서초구 방배2동 448-19,생활방범,1,200,고정,30,201701,02-2155-6087,37.4772,126.984,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:55
3210000,202632100000801200,서울시 서초구청,,서울특별시 서초구 반포4동 83-14,생활방범,1,200,고정,30,202411,02-2155-6087,37.4939,127.002,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:48
3210000,202632100000806104,서울시 서초구청,,서울특별시 서초구 양재2동 236,재난재해,1,200,360도 전방면,30,202405,02-2155-6087,37.4719,127.033,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:48
3210000,202632100000801480,서울시 서초구청,서울특별시 서초구 방배천로4안길 49,서울특별시 서초구 방배2동 453-13,생활방범,1,200,고정,30,201701,02-2155-6087,37.4803,126.983,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:55
3210000,202632100000801956,서울시 서초구청,서울특별시 서초구 서초대로40길 77,서울특별시 서초구 서초3동 1509-1,교통단속,1,200,360도 전방면,30,201512,02-2155-6087,37.4882,127.008,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:05
3210000,202632100000804424,서울시 서초구청,서울특별시 서초구 효령로21길 31,서울특별시 서초구 방배2동 979-1,생활방범,1,200,고정,30,201701,02-2155-6087,37.4814,126.992,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:06
3210000,202632100000804539,서울시 서초구청,서울특별시 서초구 방배천로4길 36,서울특별시 서초구 방배2동 449-2,생활방범,1,200,고정,30,201803,02-2155-6087,37.4775,126.984,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:09
3210000,202632100000800430,서울시 서초구청,,서울특별시 서초구 서초2동 1324-16,생활방범,1,200,고정,30,202411,02-2155-6087,37.4942,127.022,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:33
3210000,202632100000803126,서울시 서초구청,서울특별시 서초구 동광로11길 8,서울특별시 서초구 방배본동 790-8,생활방범,1,200,고정,30,201711,02-2155-6087,37.4915,126.986,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:32
3210000,202632100000804652,서울시 서초구청,서울특별시 서초구 방배로39길 42,서울특별시 서초구 방배본동 769-19,생활방범,1,200,고정,30,201906,02-2155-6087,37.4941,126.986,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:11
3210000,202632100000803083,서울시 서초구청,서울특별시 서초구 동광로164,서울특별시 서초구 반포4동 577-20,생활방범,1,200,고정,30,202301,02-2155-6087,37.4948,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:31
3210000,202632100000801479,서울시 서초구청,서울특별시 서초구 방배천로4안길 84,서울특별시 서초구 방배2동 456-2,생활방범,1,300,고정,30,202111,02-2155-6087,37.4818,126.983,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:55
3210000,202632100000804759,서울시 서초구청,서울특별시 서초구 남부순환로297가길 9-26,서울특별시 서초구 방배3동 593-74,생활방범,1,200,고정,30,201912,02-2155-6087,37.4748,126.993,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:14
3210000,202632100000802267,서울시 서초구청,서울특별시 서초구 방배천로18길11,서울특별시 서초구 방배2동 424-28,교통단속,1,200,고정,30,201912,02-2155-6087,37.4827,126.983,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:12
3210000,202632100000801927,서울시 서초구청,서울특별시 서초구 반포대로14길71,서울특별시 서초구 서초3동 1599-2,교통단속,1,200,360도 전방면,30,201812,02-2155-6087,37.4863,127.014,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:05
3210000,202632100000802747,서울시 서초구청,,서울특별시 서초구 반포2동 128-13 서쪽 끝,교통단속,1,200,360도 전방면,30,202209,02-2155-6087,37.4983,126.989,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:23
3210000,202632100000803276,서울시 서초구청,서울특별시 서초구 강남대로2길 104,서울특별시 서초구 양재2동 363-5,생활방범,1,200,360도 전방면,30,201512,02-2155-6087,37.4689,127.047,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:37
3210000,202632100000803880,서울시 서초구청,서울특별시 서초구 전원말안길 21,서울특별시 서초구 방배2동 2739-16,생활방범,1,200,고정,30,201605,02-2155-6087,37.4673,126.990,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:50
3210000,202632100000800614,서울시 서초구청,,서울특별시 서초구 서초2동 산 23-19,생활방범,1,200,고정,30,202411,02-2155-6087,37.4820,127.032,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:36
3210000,202632100000801025,서울시 서초구청,,서울특별시 서초구 양재1동 15,생활방범,1,500,고정,30,202008,02-2155-6087,37.4690,127.029,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:45
3210000,202632100000801132,서울시 서초구청,,서울특별시 서초구 원지동  272-4,생활방범,1,200,고정,30,202209,02-2155-6087,37.4514,127.050,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:47
3210000,202632100000802823,서울시 서초구청,,서울특별시 서초구 반포2동 1-1,교통단속,1,200,360도 전방면,30,202308,02-2155-6087,37.5069,126.996,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:25
3210000,202632100000802714,서울시 서초구청,,서울특별시 서초구 잠원동 28-1,교통단속,1,200,고정,30,202207,02-2155-6087,37.5138,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:23
3210000,202632100000806130,서울시 서초구청,,서울특별시 서초구 잠원동 121,재난재해,1,200,360도 전방면,30,201307,02-2155-6087,37.5170,127.008,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:49
3210000,202632100000800589,서울시 서초구청,,서울특별시 서초구 원지동 산 82-2,생활방범,1,200,고정,30,202411,02-2155-6087,37.4573,127.039,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:36
3210000,202632100000802200,서울시 서초구청,서울특별시 서초구 방배로76,서울특별시 서초구 방배3동 984-4,교통단속,1,200,360도 전방면,30,201709,02-2155-6087,37.4815,126.998,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:11
3210000,202632100000802947,서울시 서초구청,서울특별시 서초구 주흥1길 28,서울특별시 서초구 반포1동 742-3,생활방범,1,200,360도 전방면,30,201312,02-2155-6087,37.5036,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:28
3210000,202632100000801675,서울시 서초구청,서울특별시 서초구 서초중앙로24길 15,서울특별시 서초구 서초4동 1695-12,교통단속,1,200,고정,30,201701,02-2155-6087,37.4948,127.015,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:59
3210000,202632100000803633,서울시 서초구청,서울특별시 서초구 강남대로99길 35,서울특별시 서초구 잠원동 22-1,생활방범,1,200,고정,30,201701,02-2155-6087,37.5148,127.017,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:44
3210000,202632100000801416,서울시 서초구청,서울특별시 서초구 잠원동 66-15,서울특별시 서초구 반포3동 66-15,어린이보호,1,200,360도 전방면,30,201606,02-2155-6087,37.5102,127.010,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:54
3210000,202632100000801965,서울시 서초구청,서울특별시 서초구 고무래로90길6,서울특별시 서초구 서초4동 1685-1,교통단속,1,200,360도 전방면,30,201801,02-2155-6087,37.5008,127.017,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:05
3210000,202632100000801551,서울시 서초구청,,서울특별시 서초구 양재2동 산4-14,재난재해,1,300,고정,30,202111,02-2155-6087,37.4321,127.047,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:57
3210000,202632100000804184,서울시 서초구청,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 173-6,생활방범,1,200,고정,30,201512,02-2155-6087,37.4550,127.065,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:57
3210000,202632100000800757,서울시 서초구청,,서울특별시 서초구 방배1동 산 23-40,생활방범,1,200,고정,30,202411,02-2155-6087,37.4856,126.998,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:39
3210000,202632100000804476,서울시 서초구청,서울특별시 서초구 동산로14길 7,서울특별시 서초구 양재2동 391-17,생활방범,1,200,고정,30,201701,02-2155-6087,37.4718,127.046,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:07
3210000,202632100000805859,서울시 서초구청,,서울특별시 서초구 양재2동 309,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4727,127.043,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:42
3210000,202632100000803161,서울시 서초구청,서울특별시 서초구 방배로19길 14,서울특별시 서초구 방배1동 935-20,생활방범,1,200,360도 전방면,30,201506,02-2155-6087,37.4852,126.994,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:33
3210000,202632100000805472,서울시 서초구청,서울특별시 서초구 방배로18길 57-3,서울특별시 서초구 방배1동 889-7,어린이보호,1,200,고정,30,201605,02-2155-6087,37.4859,126.998,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:33
3210000,202632100000801018,서울시 서초구청,,서울특별시 서초구 방배3동 산26-37(방배3동),생활방범,1,500,고정,30,202008,02-2155-6087,37.4770,127.006,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:45
3210000,202632100000805937,서울시 서초구청,,서울특별시 서초구 반포4동 90-7,시설물관리,1,200,고정,30,202304,02-2155-6087,37.4970,126.998,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:44
3210000,202632100000800802,서울시 서초구청,,서울특별시 서초구 서초3동 산 146-6,생활방범,1,200,고정,30,202411,02-2155-6087,37.4772,127.010,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:40
3210000,202632100000805094,서울시 서초구청,,서울특별시 서초구 서초1동 1628-59,생활방범,1,200,360도 전방면,30,202109,02-2155-6087,37.4881,127.018,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:22
3210000,202632100000803215,서울시 서초구청,서울특별시 서초구 방배로3길 8,서울특별시 서초구 방배3동 1031-9,생활방범,1,200,360도 전방면,30,201512,02-2155-6087,37.4776,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:34
3210000,202632100000805871,서울시 서초구청,,서울특별시 서초구 양재2동 309,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4725,127.043,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:42
3210000,202632100000804662,서울시 서초구청,서울특별시 서초구 서초대로 114-9,서울특별시 서초구 방배1동 896-4,생활방범,1,200,고정,30,201906,02-2155-6087,37.4874,126.995,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:12
3210000,202632100000804118,서울시 서초구청,서울특별시 서초구 방배중앙로 204,서울특별시 서초구 방배본동 755-14,생활방범,1,200,고정,30,202411,02-2155-6087,37.4976,126.985,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:56
3210000,202632100000801043,서울시 서초구청,,서울특별시 서초구 내곡동 1-72,생활방범,1,500,고정,30,202008,02-2155-6087,37.4652,127.086,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:45
3210000,202632100000804151,서울시 서초구청,서울특별시 서초구 논현로27길39 사거리,서울특별시 서초구 양재1동 88-11,생활방범,1,200,고정,30,202411,02-2155-6087,37.4797,127.041,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:56
3210000,202632100000802414,서울시 서초구청,,서울특별시 서초구 신원동 286,교통단속,1,200,고정,30,202509,02-2155-6087,37.4502,127.053,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:16
3210000,202632100000805296,서울시 서초구청,,서울특별시 서초구 양재1동 80-8,생활방범,1,200,고정,30,202301,02-2155-6087,37.4766,127.039,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:28
3210000,202632100000804493,서울시 서초구청,서울특별시 서초구 매헌로72,서울특별시 서초구 양재2동 203,생활방범,1,200,고정,30,201701,02-2155-6087,37.4675,127.034,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:08
3210000,202632100000803026,서울시 서초구청,서울특별시 서초구 강남대로399,서울특별시 서초구 서초4동 1318-9,생활방범,1,200,360도 전방면,30,201302,02-2155-6087,37.4979,127.026,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:30
3210000,202632100000802016,서울시 서초구청,서울특별시 서초구 방배로10길,서울특별시 서초구 방배3동 984-3,교통단속,1,200,360도 전방면,30,201612,02-2155-6087,37.4812,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:07
3210000,202632100000801963,서울시 서초구청,서울특별시 서초구 남부순환로2407,서울특별시 서초구 서초3동 1450-6,교통단속,1,200,고정,30,201812,02-2155-6087,37.4808,127.013,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:05
3210000,202632100000800381,서울시 서초구청,,서울특별시 서초구 우면동 793,생활방범,1,200,고정,30,202411,02-2155-6087,37.4596,127.025,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:32
3210000,202632100000805141,서울시 서초구청,,서울특별시 서초구 서초3동 1451-74,생활방범,1,300,고정,30,202206,02-2155-6087,37.4820,127.013,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:23
3210000,202632100000800085,서울시 서초구청,,서울특별시 서초구 양재2동 261-22,생활방범,1,200,고정,30,202411,02-2155-6087,37.4743,127.039,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:24
3210000,202632100000801923,서울시 서초구청,서울특별시 서초구 서초대로398,서울특별시 서초구 서초2동 1321-11,교통단속,1,200,360도 전방면,30,201606,02-2155-6087,37.4971,127.025,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:05
3210000,202632100000802305,서울시 서초구청,서울특별시 서초구 청두곶길 10,서울특별시 서초구 방배2동 473-15,교통단속,1,200,고정,30,201612,02-2155-6087,37.4773,126.985,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:13
3210000,202632100000803337,서울시 서초구청,서울특별시 서초구 효령로47길 18,서울특별시 서초구 서초3동 1531-6,생활방범,1,200,고정,30,201701,02-2155-6087,37.4844,127.009,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:38
3210000,202632100000803839,서울시 서초구청,서울특별시 서초구 강남대로105길 15,서울특별시 서초구 잠원동 12-1,생활방범,1,200,360도 전방면,30,202411,02-2155-6087,37.5172,127.017,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:49
3210000,202632100000805518,서울시 서초구청,,서울특별시 서초구 반포4동 49-8,시설물관리,1,200,고정,30,202207,02-2155-6087,37.5002,127.010,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:34
3210000,202632100000802331,서울시 서초구청,서울특별시 서초구 매헌로16길40,서울특별시 서초구 양재2동 212,교통단속,1,200,고정,30,201511,02-2155-6087,37.4661,127.036,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:14
3210000,202632100000801619,서울시 서초구청,서울특별시 서초구 남부순환로347길69,서울특별시 서초구 서초2동 1356-1,생활방범,1,200,360도 전방면,30,201311,02-2155-6087,37.4882,127.029,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:58
3210000,202632100000800641,서울시 서초구청,,서울특별시 서초구 서초3동 산 160-67,생활방범,1,200,고정,30,202411,02-2155-6087,37.4900,127.000,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:37
3210000,202632100000803765,서울시 서초구청,서울특별시 서초구 형촌길 95,서울특별시 서초구 양재1동 221-6,생활방범,1,200,고정,30,201701,02-2155-6087,37.4654,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:47
3210000,202632100000801465,서울시 서초구청,서울특별시 서초구 청두곶10길 15-15,서울특별시 서초구 방배2동 458-12,생활방범,1,300,고정,30,202111,02-2155-6087,37.4813,126.986,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:55
3210000,202632100000805892,서울시 서초구청,,서울특별시 서초구 양재2동 311,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4715,127.041,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:43
3210000,202632100000802074,서울시 서초구청,서울특별시 서초구 반포대로235,서울특별시 서초구 반포4동 63-7,교통단속,1,400,고정,30,202012,02-2155-6087,37.5002,127.003,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:08
3210000,202632100000801151,서울시 서초구청,,서울특별시 서초구 반포1동 712,생활방범,1,200,고정,30,202301,02-2155-6087,37.5074,127.017,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:47
3210000,202632100000800307,서울시 서초구청,,서울특별시 서초구 잠원동 52-2,생활방범,1,200,360도 전방면,30,202304,02-2155-6087,37.5175,127.013,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:30
3210000,202632100000800232,서울시 서초구청,,서울특별시 서초구 우면동 598-3,생활방범,1,200,고정,30,202109,02-2155-6087,37.4583,127.013,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:28
3210000,202632100000802943,서울시 서초구청,,서울특별시 서초구 잠원동 59-10,교통단속,1,200,고정,30,202512,02-2155-6087,37.5093,127.014,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:28
3210000,202632100000803998,서울시 서초구청,서울특별시 서초구 명달로1길 51,서울특별시 서초구 방배3동 998,생활방범,1,200,360도 전방면,30,201401,02-2155-6087,37.4780,127.002,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:53
3210000,202632100000805625,서울시 서초구청,,서울특별시 서초구 반포4동 74-7,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4974,127.000,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:36
3210000,202632100000805120,서울시 서초구청,,서울특별시 서초구 서초3동 1506-19,생활방범,1,200,고정,30,202111,02-2155-6087,37.4880,127.006,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:23
3210000,202632100000801519,서울시 서초구청,,서울특별시 서초구 반포4동 505,재난재해,1,500,고정,30,202001,02-2155-6087,37.5018,127.005,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:56
3210000,202632100000800135,서울시 서초구청,,서울특별시 서초구 잠원동 158-1,생활방범,1,300,고정,30,201612,02-2155-6087,37.5157,127.011,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:25
3210000,202632100000802036,서울시 서초구청,서울특별시 서초구 서운로26길,서울특별시 서초구 서초3동 1583-10,교통단속,1,200,고정,30,202301,02-2155-6087,37.4854,127.012,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:07
3210000,202632100000801389,서울시 서초구청,서울특별시 서초구 방배천로30길 26,서울특별시 서초구 방배4동 860-6,어린이보호,1,200,고정,30,202411,02-2155-6087,37.4879,126.987,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:53
3210000,202632100000803063,서울시 서초구청,서울특별시 서초구 주흥9길 11,서울특별시 서초구 반포1동 727,생활방범,1,200,고정,30,201701,02-2155-6087,37.5068,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:31
3210000,202632100000802004,서울시 서초구청,서울특별시 서초구 사평대로140,서울특별시 서초구 반포4동 66-1,교통단속,1,200,360도 전방면,30,201709,02-2155-6087,37.5004,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:06
3210000,202632100000805102,서울시 서초구청,서울특별시 서초구 염곡안길 34,서울특별시 서초구 염곡동 121-2,생활방범,1,200,360도 전방면,30,202111,02-2155-6087,37.4630,127.052,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:22
3210000,202632100000801333,서울시 서초구청,서울특별시 서초구 효령로12길 38,서울특별시 서초구 방배3동  478-11,어린이보호,1,200,360도 전방면,30,201705,02-2155-6087,37.4767,126.987,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:52
3210000,202632100000802566,서울시 서초구청,,서울특별시 서초구 반포4동 72-3,교통단속,1,200,고정,30,202109,02-2155-6087,37.4986,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:20
3210000,202632100000803970,서울시 서초구청,서울특별시 서초구 주흥15길 20-2,서울특별시 서초구 반포1동 701-46,생활방범,1,200,고정,30,201701,02-2155-6087,37.5086,127.017,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:52
3210000,202632100000804235,서울시 서초구청,,서울특별시 서초구 반포4동 산 94-14,생활방범,1,200,360도 전방면,30,201612,02-2155-6087,37.4962,127.003,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:00
3210000,202632100000802694,서울시 서초구청,,서울특별시 서초구 신원동 612,교통단속,1,300,고정,30,202111,02-2155-6087,37.4470,127.056,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:22
3210000,202632100000801697,서울시 서초구청,서울특별시 서초구 서운로21길2,서울특별시 서초구 서초4동 1313,교통단속,1,200,고정,30,201912,02-2155-6087,37.4984,127.023,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:00
3210000,202632100000803196,서울시 서초구청,서울특별시 서초구 청두곶4길 13,서울특별시 서초구 방배2동 528-66,생활방범,1,200,360도 전방면,30,202301,02-2155-6087,37.4789,126.985,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:34
3210000,202632100000803817,서울시 서초구청,서울특별시 서초구 서초중앙로20길 21,서울특별시 서초구 서초1동 1658-17,생활방범,1,200,고정,30,201712,02-2155-6087,37.4923,127.015,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:49
3210000,202632100000800824,서울시 서초구청,,서울특별시 서초구 서초1동 산 53-13,생활방범,1,200,고정,30,202412,02-2155-6087,37.4819,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:41
3210000,202632100000803253,서울시 서초구청,서울특별시 서초구 양재천로31길 22,서울특별시 서초구 양재1동 84-11,생활방범,1,200,고정,30,201512,02-2155-6087,37.4805,127.042,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:35
3210000,202632100000804852,서울시 서초구청,,서울특별시 서초구 방배3동 484-1,생활방범,1,300,360도 전방면,30,202008,02-2155-6087,37.4755,126.989,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:16
3210000,202632100000802935,서울시 서초구청,,서울특별시 서초구 서초4동 1305-7,교통단속,1,200,고정,30,202501,02-2155-6087,37.5008,127.026,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:28
3210000,202632100000803299,서울시 서초구청,서울특별시 서초구 안골2길 9-8,서울특별시 서초구 내곡동 217-7,생활방범,1,200,360도 전방면,30,201512,02-2155-6087,37.4561,127.065,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:37
3210000,202632100000803565,서울시 서초구청,서울특별시 서초구 논현로17길 19,서울특별시 서초구 양재2동 279,생활방범,1,200,360도 전방면,30,201512,02-2155-6087,37.4761,127.044,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:43
3210000,202632100000800018,서울시 서초구청,서울특별시 서초구 서운로23길 17,서울특별시 서초구 서초4동 1313-17,생활방범,1,200,360도 전방면,30,201412,02-2155-6087,37.4989,127.021,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:23
3210000,202632100000801178,서울시 서초구청,,서울특별시 서초구 염곡동 329,생활방범,1,200,고정,30,202301,02-2155-6087,37.4686,127.047,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:48
3210000,202632100000800870,서울시 서초구청,,서울특별시 서초구 방배4동 산 17-35,생활방범,1,200,고정,30,202507,02-2155-6087,37.4920,126.999,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:42
3210000,202632100000802793,서울시 서초구청,,서울특별시 서초구 서초1동 1439-1,교통단속,1,200,고정,30,202209,02-2155-6087,37.4862,127.021,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:24
3210000,202632100000804668,서울시 서초구청,서울특별시 서초구 사평대로 68,서울특별시 서초구 반포4동 612-96,생활방범,1,200,360도 전방면,30,201906,02-2155-6087,37.4977,126.991,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:12
3210000,202632100000801431,서울시 서초구청,서울특별시 서초구 바우뫼로18길 14 횡단보도 건너편,서울특별시 서초구 양재1동 101,어린이보호,1,200,고정,30,201708,02-2155-6087,37.4746,127.032,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:54
3210000,202632100000801073,서울시 서초구청,서울특별시 서초구 방배로 22,서울특별시 서초구 방배3동 1024-6,생활방범,1,500,고정,30,202109,02-2155-6087,37.4770,127.001,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:46
3210000,202632100000802915,서울시 서초구청,,서울특별시 서초구 반포1동 722-32,교통단속,1,200,고정,30,202509,02-2155-6087,37.5088,127.022,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:27
3210000,202632100000805856,서울시 서초구청,,서울특별시 서초구 양재2동 309,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4727,127.043,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:42
3210000,202632100000803015,서울시 서초구청,서울특별시 서초구 명달로22길 58-4,서울특별시 서초구 서초3동 1512-3,생활방범,1,200,고정,30,201512,02-2155-6087,37.4869,127.007,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:29
3210000,202632100000804665,서울시 서초구청,서울특별시 서초구 동작대로 90,서울특별시 서초구 방배2동 3005,생활방범,1,200,360도 전방면,30,201906,02-2155-6087,37.4844,126.982,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:12
3210000,202632100000804878,서울시 서초구청,,서울특별시 서초구 잠원동 61-6,생활방범,1,500,고정,30,202008,02-2155-6087,37.5131,127.011,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:17
3210000,202632100000802929,서울시 서초구청,,서울특별시 서초구 서초1동 1603-54,교통단속,1,200,고정,30,202501,02-2155-6087,37.4859,127.019,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:27
3210000,202632100000805695,서울시 서초구청,,서울특별시 서초구 방배4동 852-14,시설물관리,1,200,고정,30,202207,02-2155-6087,37.4890,126.992,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:44:38
3210000,202632100000802306,서울시 서초구청,서울특별시 서초구 청두곶길 10,서울특별시 서초구 방배2동 473-15,교통단속,1,200,고정,30,201612,02-2155-6087,37.4773,126.985,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:43:13
3210000,202632100000800995,서울시 서초구청,,서울특별시 서초구 방배3동 565-2,생활방범,1,500,고정,30,202108,02-2155-6087,37.4746,126.989,2026-05-01,I,2026-05-15 18:45:39,2026-05-12 15:42:44
